Date,state,cases_new,cases_recovered,cases_active,cases_child,cases_adolescent,cases_adult,cases_elderly,population,cases_new_per_capita,cases_recovered_per_capita,cases_active_per_capita
2021-09-30,Kedah,1033,1073,6688,237,124,568,95,2185100,0.00047274724268912176,0.0004910530410507528,0.003060729486064711
2021-10-01,Kedah,710,881,6511,151,77,373,84,2185100,0.0003249279209189511,0.0004031852089149238,0.0029797263283144935
2021-10-02,Kedah,574,880,6197,119,53,339,50,2185100,0.0002626882064894055,0.00040272756395588305,0.00283602581117569
2021-10-03,Kedah,670,705,6149,128,82,380,68,2185100,0.00030662212255732,0.0003226396961237472,0.0028140588531417325
2021-10-04,Kedah,628,961,5813,158,63,325,74,2185100,0.00028740103427760745,0.0004397968056381859,0.002660290146904032
2021-10-05,Kedah,576,657,5724,129,59,317,58,2185100,0.00026360349640748706,0.00030067273808978995,0.0026195597455494026
2021-10-06,Kedah,556,703,5573,119,58,304,65,2185100,0.0002544505972266715,0.00032172440620566563,0.0025504553567342455
2021-10-07,Kedah,503,736,5336,126,62,262,45,2185100,0.0002301954143975104,0.00033682668985401124,0.0024419935014415818
2021-10-08,Kedah,578,693,5217,144,56,306,63,2185100,0.0002645187863255686,0.00031714795661525786,0.002387533751315729
2021-10-09,Kedah,437,636,5017,109,56,216,49,2185100,0.0001999908471008192,0.00029106219394993367,0.002296004759507574
2021-10-10,Kedah,401,649,4764,107,43,197,46,2185100,0.00018351562857535125,0.00029701157841746374,0.0021802205848702578
2021-10-11,Kedah,357,556,4560,67,31,201,55,2185100,0.0001633792503775571,0.0002544505972266715,0.002086861013225939
2021-10-12,Kedah,517,551,4521,119,53,283,59,2185100,0.00023660244382408128,0.00025216237243146767,0.002069012859823349
2021-10-13,Kedah,489,560,4448,116,48,231,61,2185100,0.00022378838497093953,0.00025628117706283463,0.002035604777813372
2021-10-14,Kedah,416,613,4247,122,35,210,44,2185100,0.00019038030296096288,0.0002805363598919958,0.0019436181410461763
2021-10-15,Kedah,428,364,4308,124,32,228,37,2185100,0.0001958720424694522,0.0001665827650908425,0.0019715344835476638
2021-10-16,Kedah,403,529,4180,83,69,201,42,2185100,0.0001844309184934328,0.0002420941833325706,0.0019129559287904443
2021-10-17,Kedah,370,501,4045,119,30,178,41,2185100,0.00016932863484508717,0.00022928012447942885,0.0018511738593199397
2021-10-18,Kedah,324,504,3856,74,20,180,48,2185100,0.00014827696672921147,0.00023065305935655118,0.001764678962061233
2021-10-19,Kedah,352,439,3769,95,30,197,27,2185100,0.00016109102558235322,0.00020090613701890075,0.0017248638506246854
2021-10-20,Kedah,312,520,3552,71,26,180,26,2185100,0.00014278522722072217,0.0002379753787012036,0.001625554894512837
2021-10-21,Kedah,319,506,3364,104,22,161,29,2185100,0.00014598874193400758,0.00023156834927463274,0.0015395176422131711
2021-10-22,Kedah,432,430,3360,98,42,238,49,2185100,0.0001977026223056153,0.00019678733238753375,0.001537687062377008
2021-10-23,Kedah,345,342,3363,75,23,201,30,2185100,0.00015788751086906778,0.00015651457599194545,0.0015390599972541301
2021-10-24,Kedah,421,398,3378,109,32,233,41,2185100,0.00019266852775616676,0.00018214269369822892,0.0015459246716397418
2021-10-25,Kedah,333,576,3133,84,20,181,36,2185100,0.00015239577136057846,0.00026360349640748706,0.0014338016566747516
2021-10-26,Kedah,346,106,3367,80,24,206,36,2185100,0.00015834515582810856,4.8510365658322273e-05,0.0015408905770902934
2021-10-27,Kedah,496,702,3157,119,29,283,54,2185100,0.00022699189968422497,0.0003212667612466249,0.0014447851356917303
2021-10-28,Kedah,362,379,3139,83,26,218,30,2185100,0.00016566747517276096,0.00017344743947645416,0.0014365475264289964
2021-10-29,Kedah,470,355,3251,117,30,261,60,2185100,0.0002150931307491648,0.00016246396045947555,0.0014878037618415634
2021-10-30,Kedah,345,295,3297,98,16,187,42,2185100,0.00015788751086906778,0.00013500526291702897,0.001508855429957439
2021-10-31,Kedah,371,53,3612,100,23,213,35,2185100,0.00016978627980412795,2.4255182829161137e-05,0.0016530135920552835
2021-11-01,Kedah,326,739,3199,87,15,178,45,2185100,0.00014919225664729302,0.0003381996247311336,0.0014640062239714429
2021-11-02,Kedah,347,341,3199,69,13,204,39,2185100,0.00015880280078714933,0.00015605693103290467,0.0014640062239714429
2021-11-03,Kedah,381,298,3279,82,15,225,38,2185100,0.00017436272939453572,0.0001363781977941513,0.001500617820694705
2021-11-04,Kedah,355,406,3225,79,10,231,34,2185100,0.00016246396045947555,0.0001858038533705551,0.0014759049929065032
2021-11-05,Kedah,297,437,3082,77,12,181,27,2185100,0.00013592055283511052,0.0001999908471008192,0.001410461763763672
2021-11-06,Kedah,232,436,2875,61,13,128,30,2185100,0.00010617363049746007,0.00019953320214177842,0.0013157292572422315
2021-11-07,Kedah,325,374,2826,81,15,180,41,2185100,0.00014873461168825224,0.00017115921468125028,0.0012933046542492335
2021-11-08,Kedah,325,461,2686,54,10,202,48,2185100,0.00014873461168825224,0.0002109743261177978,0.0012292343599835248
2021-11-09,Kedah,412,322,2757,90,16,248,38,2185100,0.00018854972312479977,0.00014736167681112991,0.00126172715207542
2021-11-10,Kedah,438,375,2815,86,18,264,70,2185100,0.00020044849205985997,0.00017161685964029106,0.001288270559699785
2021-11-11,Kedah,351,297,2868,85,18,207,40,2185100,0.00016063338062331244,0.00013592055283511052,0.001312525742528946
2021-11-12,Kedah,352,409,2811,79,12,210,48,2185100,0.00016109102558235322,0.00018717678824767744,0.0012864399798636218
2021-11-13,Kedah,304,31,3080,51,10,201,39,2185100,0.00013912406754839596,1.418699373026406e-05,0.0014095464738455906
2021-11-14,Kedah,366,584,2854,100,15,186,61,2185100,0.00016749805500892407,0.0002672646560798133,0.001306118713102375
2021-11-15,Kedah,398,287,2962,83,20,230,61,2185100,0.00018214269369822892,0.00013134410324470275,0.001355544368678779
2021-11-16,Kedah,439,389,3011,96,22,253,39,2185100,0.00020090613701890075,0.00017802388906686193,0.0013779689716717771
2021-11-17,Kedah,425,313,3119,96,15,234,62,2185100,0.00019449910759232987,0.00014324287217976295,0.001427394627248181
2021-11-18,Kedah,409,291,3230,67,19,281,42,2185100,0.00018717678824767744,0.00013317468308086586,0.001478193217701707
2021-11-19,Kedah,407,468,3164,116,22,229,40,2185100,0.0001862614983295959,0.00021417784083108325,0.0014479886504050157
2021-11-20,Kedah,364,374,3150,76,25,217,45,2185100,0.0001665827650908425,0.00017115921468125028,0.0014415816209784448
2021-11-21,Kedah,275,345,3077,63,11,162,39,2185100,0.00012585236373621346,0.00015788751086906778,0.0014081735389684684
2021-11-22,Kedah,472,415,3130,106,26,295,41,2185100,0.00021600842066724635,0.0001899226580019221,0.0014324287217976294
2021-11-23,Kedah,471,312,3286,100,23,283,64,2185100,0.00021555077570820558,0.00014278522722072217,0.0015038213354079905
2021-11-24,Kedah,358,366,3276,69,15,221,43,2185100,0.00016383689533659788,0.00016749805500892407,0.0014992448858175828
2021-11-25,Kedah,442,403,3313,92,19,281,49,2185100,0.00020227907189602308,0.0001844309184934328,0.0015161777493020914
2021-11-26,Kedah,428,411,3330,105,23,256,44,2185100,0.0001958720424694522,0.000188092078165759,0.0015239577136057845
2021-11-27,Kedah,459,387,3400,91,29,272,65,2185100,0.00021005903619971626,0.00017710859914878038,0.001555992860738639
2021-11-28,Kedah,253,445,3202,52,10,151,27,2185100,0.00011578417463731637,0.0002036520067731454,0.0014653791588485653
2021-11-29,Kedah,333,419,3113,74,26,201,29,2185100,0.00015239577136057846,0.0001917532378380852,0.0014246487574939362
2021-11-30,Kedah,412,132,3393,88,19,252,53,2185100,0.00018854972312479977,6.040913459338246e-05,0.0015527893460253535
2021-12-01,Kedah,366,378,3379,70,18,231,46,2185100,0.00016749805500892407,0.0001729897945174134,0.0015463823165987826
2021-12-02,Kedah,332,424,3286,75,21,201,35,2185100,0.00015193812640153768,0.0001940414626332891,0.0015038213354079905
2021-12-03,Kedah,388,402,3272,84,52,211,40,2185100,0.00017756624410782116,0.00018397327353439203,0.0014974143059814195
2021-12-04,Kedah,335,60,3547,65,13,218,36,2185100,0.00015331106127866,2.745869754244657e-05,0.001623266669717633
2021-12-05,Kedah,324,893,2973,68,20,203,33,2185100,0.00014827696672921147,0.0004086769484234131,0.0013605784632282276
2021-12-06,Kedah,357,509,2817,76,28,209,42,2185100,0.0001633792503775571,0.00023294128415175507,0.0012891858496178665
2021-12-07,Kedah,365,313,2861,81,24,223,37,2185100,0.0001670404100498833,0.00014324287217976295,0.0013093222278156606
2021-12-08,Kedah,404,374,2889,70,27,270,35,2185100,0.00018488856345247356,0.00017115921468125028,0.0013221362866688024
2021-12-09,Kedah,338,387,2837,59,16,220,43,2185100,0.00015468399615578234,0.00017710859914878038,0.001298338748798682
2021-12-10,Kedah,337,330,2842,95,12,198,32,2185100,0.00015422635119674157,0.00015102283648345613,0.0013006269735938859
2021-12-11,Kedah,308,352,2797,76,16,188,27,2185100,0.00014095464738455907,0.00016109102558235322,0.0012800329504370509
2021-12-12,Kedah,169,339,2625,31,9,100,29,2185100,7.734199807789117e-05,0.00015514164111482312,0.0012013180174820373
2021-12-13,Kedah,263,379,2508,48,16,165,34,2185100,0.00012036062422772414,0.00017344743947645416,0.0011477735572742666
2021-12-14,Kedah,267,299,2474,51,21,169,26,2185100,0.00012219120406388724,0.00013683584275319207,0.0011322136286668802
2021-12-15,Kedah,263,378,2356,62,12,156,33,2185100,0.00012036062422772414,0.0001729897945174134,0.0010782115235000687
2021-12-16,Kedah,261,348,2265,57,12,166,25,2185100,0.00011944533430964258,0.0001592604457461901,0.001036565832227358
2021-12-17,Kedah,240,362,2143,52,19,144,24,2185100,0.00010983479016978628,0.00016566747517276096,0.0009807331472243834
2021-12-18,Kedah,237,297,2080,62,7,142,26,2185100,0.00010846185529266395,0.00013592055283511052,0.0009519015148048145
2021-12-19,Kedah,176,330,1924,42,5,100,29,2185100,8.054551279117661e-05,0.00015102283648345613,0.0008805089011944534
2021-12-20,Kedah,277,322,1874,64,11,168,33,2185100,0.00012676765365429499,0.00014736167681112991,0.0008576266532424145
2021-12-21,Kedah,209,241,1838,38,14,130,27,2185100,9.564779643952222e-05,0.00011029243512882706,0.0008411514347169466
2021-12-22,Kedah,219,264,1789,46,8,142,23,2185100,0.00010022424602992998,0.00012081826918676491,0.0008187268317239486
2021-12-23,Kedah,207,349,1646,46,14,119,28,2185100,9.473250652144066e-05,0.0001597180907052309,0.0007532836025811176
2021-12-24,Kedah,269,261,1652,61,18,168,22,2185100,0.0001231064939819688,0.00011944533430964258,0.0007560294723353622
2021-12-25,Kedah,192,184,1660,32,12,123,25,2185100,8.786783213582902e-05,8.420667246350281e-05,0.0007596906320076884
2021-12-26,Kedah,169,271,1557,26,9,111,22,2185100,7.734199807789117e-05,0.00012402178390005035,0.0007125532012264885
2021-12-27,Kedah,273,267,1562,48,22,166,37,2185100,0.0001249370738181319,0.00012219120406388724,0.0007148414260216923
2021-12-28,Kedah,245,176,1630,36,16,159,34,2185100,0.00011212301496499015,8.054551279117661e-05,0.0007459612832364652
2021-12-29,Kedah,236,215,1648,38,11,158,29,2185100,0.00010800421033362318,9.839366619376688e-05,0.0007541988924991991
2021-12-30,Kedah,328,215,1760,63,15,203,47,2185100,0.00015010754656537457,9.839366619376688e-05,0.0008054551279117661
2021-12-31,Kedah,200,243,1716,31,12,124,32,2185100,9.152899180815524e-05,0.00011120772504690861,0.0007853187497139719
2022-01-01,Kedah,254,197,1771,52,13,147,37,2185100,0.00011624181959635715,9.015605693103291e-05,0.0008104892224612146
2022-01-02,Kedah,225,216,1779,40,8,144,33,2185100,0.00010297011578417463,9.885131115280765e-05,0.0008141503821335408
2022-01-03,Kedah,254,257,1775,50,19,150,35,2185100,0.00011624181959635715,0.00011761475447347948,0.0008123198022973777
2022-01-04,Kedah,237,185,1824,42,13,145,37,2185100,0.00010846185529266395,8.466431742254359e-05,0.0008347444052903757
2022-01-05,Kedah,174,274,1722,34,9,109,22,2185100,7.963022287309506e-05,0.00012539471877717268,0.0007880646194682165
2022-01-06,Kedah,217,242,1697,47,15,122,33,2185100,9.930895611184843e-05,0.00011075008008786784,0.0007766234954921971
2022-01-07,Kedah,216,236,1675,51,14,127,23,2185100,9.885131115280765e-05,0.00010800421033362318,0.0007665553063933001
2022-01-08,Kedah,187,260,1602,34,12,118,22,2185100,8.557960734062514e-05,0.0001189876893506018,0.0007331472243833234
2022-01-09,Kedah,223,245,1576,43,9,145,26,2185100,0.00010205482586609308,0.00011212301496499015,0.0007212484554482633
2022-01-10,Kedah,265,208,1630,64,28,144,29,2185100,0.00012127591414580569,9.519015148048144e-05,0.0007459612832364652
2022-01-11,Kedah,260,290,1600,43,54,143,20,2185100,0.0001189876893506018,0.00013271703812182508,0.0007322319344652419
2022-01-12,Kedah,183,230,1553,36,17,104,24,2185100,8.374902750446203e-05,0.00010525834057937852,0.0007107226213903254
2022-01-13,Kedah,185,229,1509,32,11,123,18,2185100,8.466431742254359e-05,0.00010480069562033774,0.0006905862431925312
2022-01-14,Kedah,178,188,1498,26,23,112,16,2185100,8.146080270925816e-05,8.603725229966592e-05,0.0006855521486430827
2022-01-15,Kedah,209,197,1510,31,26,135,14,2185100,9.564779643952222e-05,9.015605693103291e-05,0.000691043888151572
2022-01-16,Kedah,175,188,1495,33,32,98,10,2185100,8.008786783213583e-05,8.603725229966592e-05,0.0006841792137659604
2022-01-17,Kedah,268,230,1532,39,56,150,21,2185100,0.00012264884902292802,0.00010525834057937852,0.0007011120772504691
2022-01-18,Kedah,403,238,1697,56,170,154,23,2185100,0.0001844309184934328,0.00010891950025170473,0.0007766234954921971
2022-01-19,Kedah,259,219,1736,43,77,121,17,2185100,0.00011853004439156103,0.00010022424602992998,0.0007944716488947874
2022-01-20,Kedah,275,277,1733,29,62,154,28,2185100,0.00012585236373621346,0.00012676765365429499,0.0007930987140176651
2022-01-21,Kedah,315,205,1842,43,60,186,25,2185100,0.0001441581620978445,9.381721660335911e-05,0.0008429820145531097
2022-01-22,Kedah,342,226,1956,37,89,188,28,2185100,0.00015651457599194545,0.00010342776074321541,0.0008951535398837581
2022-01-23,Kedah,289,217,2028,44,95,131,18,2185100,0.0001322593931627843,9.930895611184843e-05,0.0009281039769346941
2022-01-24,Kedah,395,198,2224,62,122,178,31,2185100,0.0001807697588211066,9.061370189007369e-05,0.001017802388906686
2022-01-25,Kedah,367,307,2284,49,91,199,25,2185100,0.00016795569996796484,0.0001404970024255183,0.0010452610864491328
2022-01-26,Kedah,455,336,2403,49,147,237,22,2185100,0.00020822845636355315,0.0001537687062377008,0.001099720836574985
2022-01-27,Kedah,428,312,2519,53,82,266,27,2185100,0.0001958720424694522,0.00014278522722072217,0.001152807651823715
2022-01-28,Kedah,511,328,2702,80,63,340,28,2185100,0.00023385657406983662,0.00015010754656537457,0.0012365566793281772
2022-01-29,Kedah,442,281,2863,62,79,281,19,2185100,0.00020227907189602308,0.0001285982334904581,0.001310237517733742
2022-01-30,Kedah,420,227,3056,67,66,251,34,2185100,0.000192210882797126,0.00010388540570225619,0.001398562994828612
2022-01-31,Kedah,505,332,3229,69,65,345,26,2185100,0.00023111070431559196,0.00015193812640153768,0.0014777355727426662
2022-02-01,Kedah,581,364,3446,84,76,392,28,2185100,0.00026589172120269097,0.0001665827650908425,0.0015770445288545148
2022-02-02,Kedah,532,392,3586,98,53,333,46,2185100,0.0002434671182096929,0.00017939682394398426,0.0016411148231202234
2022-02-03,Kedah,486,337,3733,93,58,295,38,2185100,0.00022241545009381723,0.00015422635119674157,0.0017083886320992175
2022-02-04,Kedah,751,390,4093,125,72,495,58,2185100,0.0003436913642396229,0.0001784815340259027,0.001873140817353897
2022-02-05,Kedah,847,497,4443,142,83,557,65,2185100,0.00038762528030753744,0.00022744954464326575,0.0020333165530181684
2022-02-06,Kedah,904,469,4878,168,101,570,61,2185100,0.00041371104297286163,0.00021463548579012402,0.0022323921102009063
2022-02-07,Kedah,1448,500,5825,253,165,915,114,2185100,0.0006626699006910438,0.00022882247952038808,0.002665781886412521
2022-02-08,Kedah,1463,374,6913,251,155,929,128,2185100,0.0006695345750766555,0.00017115921468125028,0.0031636996018488857
2022-02-09,Kedah,1569,479,8002,246,157,1011,145,2185100,0.0007180449407349778,0.0002192119353805318,0.0036620749622442907
2022-02-10,Kedah,1956,494,9463,293,214,1270,176,2185100,0.0008951535398837581,0.00022607660976614342,0.004330694247402865
2022-02-11,Kedah,1623,579,10502,255,144,1084,139,2185100,0.0007427577685231797,0.0002649764312846094,0.004806187359846231
2022-02-12,Kedah,1629,504,11626,258,142,1099,129,2185100,0.0007455036382774244,0.00023065305935655118,0.005320580293808064
2022-02-13,Kedah,1841,647,12820,289,179,1232,141,2185100,0.0008425243695940689,0.0002960962884993822,0.00586700837490275
2022-02-14,Kedah,2733,895,14655,477,259,1779,206,2185100,0.0012507436730584414,0.00040959223834149467,0.0067067868747425746
2022-02-15,Kedah,2649,942,16360,384,199,1861,201,2185100,0.001212301496499016,0.00043110155141641115,0.007487071529907098
2022-02-16,Kedah,2961,774,18545,486,265,1958,239,2185100,0.0013550867237197381,0.00035421719829756076,0.008487025765411193
2022-02-17,Kedah,3243,1228,20559,552,267,2150,271,2185100,0.0014841426021692371,0.0005619880097020732,0.009408722712919317
2022-02-18,Kedah,2537,1199,21893,462,209,1626,232,2185100,0.0011610452610864492,0.0005487163058898907,0.010019221088279713
2022-02-19,Kedah,2429,1491,22829,376,175,1666,211,2185100,0.0011116196055100452,0.0006823486339297973,0.01044757676994188
2022-02-20,Kedah,2254,1221,23856,350,141,1545,217,2185100,0.0010315317376779095,0.0005587844949887877,0.010917578142876756
2022-02-21,Kedah,2486,1094,25241,394,144,1706,240,2185100,0.0011377053681753695,0.0005006635851906091,0.011551416411148232
2022-02-22,Kedah,2583,836,26985,426,140,1806,207,2185100,0.0011820969292023248,0.00038259118575808887,0.012349549219715344
2022-02-23,Kedah,2684,1245,28420,378,135,1947,216,2185100,0.0012283190700654433,0.0005697679740057663,0.01300626973593886
2022-02-24,Kedah,2579,1762,29229,390,117,1825,242,2185100,0.0011802663493661618,0.0008063704178298476,0.013376504507802846
2022-02-25,Kedah,2621,1916,29929,351,120,1899,238,2185100,0.0011994874376458744,0.0008768477415221272,0.01369685597913139
2022-02-26,Kedah,2462,2819,29567,331,124,1762,236,2185100,0.001126721889158391,0.001290101139535948,0.01353118850395863
2022-02-27,Kedah,2060,2814,28805,268,88,1459,239,2185100,0.0009427486156239989,0.001287812914740744,0.013182463045169557
2022-02-28,Kedah,2782,2678,28902,343,95,2068,269,2185100,0.0012731682760514394,0.0012255732003111986,0.013226854606196513
2022-03-01,Kedah,2801,3308,28380,334,104,2088,272,2185100,0.001281863530273214,0.0015138895245068876,0.012987963937577228
2022-03-02,Kedah,2752,3369,27755,330,119,2056,243,2185100,0.001259438927280216,0.0015418058670083749,0.012701935838176743
2022-03-03,Kedah,3242,2367,28621,378,130,2404,297,2185100,0.0014836849572101964,0.0010832456180495172,0.013098256372706054
2022-03-04,Kedah,3060,2553,29116,347,114,2292,305,2185100,0.001400393574664775,0.0011683675804311016,0.013324790627431238
2022-03-05,Kedah,2946,2558,29493,346,111,2209,280,2185100,0.0013482220493341267,0.0011706558052263054,0.01349732277698961
2022-03-06,Kedah,2721,2634,29569,336,107,1970,307,2185100,0.001245251933549952,0.0012054368221134043,0.013532103793876711
2022-03-07,Kedah,2884,2477,29964,301,97,2177,309,2185100,0.0013198480618735985,0.0011335865635440025,0.013712873552697817
2022-03-08,Kedah,3015,2839,30127,317,72,2314,301,2185100,0.0013797995515079401,0.0012992540387167636,0.013787469681021463
